string_id 	canonical_form_id 	string name 	label 	source
8757964 	351510 	Cladosporium sp. FF26 	bad 	all.txt
72799968 	18764288 	Clausilia aciculata minor B & D 	bad 	all.txt
72859817 	1473234 	Clinodiplosis cyanococci Felt 1907 	good 	all.txt
281306 	281280 	Clostera alba Cockayne 1944 	good 	all.txt
30814602 	561970 	Clubiona odesanensis 	good 	all.txt
45777074 	10399307 	Coccolithus matalosa Stover 1966 	good 	all.txt
52494968 	3573282 	Coccospora ulei 	good 	all.txt
57328349 	6058959 	Coeloglossorchis guilhoti 	good 	all.txt
666882 	664719 	Coeloides melanostigma Strand, 1918 	good 	all.txt
119007890 	65190167 	Coelotes minobusanus Nishikawa, 2009 	good 	all.txt
9028514 	331856 	Coleoptera sp. BOLD:AAU7160 	bad 	all.txt
13265128 	3751588 	Collema euganeum A. Massal. 	good 	all.txt
133307213 	6648439 	Collignoniceras woollgari Mantell 	good 	all.txt
73048794 	1098082 	Colobotelus dealbatus Broun 1914 	good 	all.txt
55525998 	11198622 	Colotes spinifer 	good 	all.txt
57715883 	7949744 	Combretum farinosum Kunth var. phaenopetalum Donn. Sm. 	good 	all.txt
58618305 	4783334 	Commiphora sarandensis subsp. moyaleensis 	good 	all.txt
46836338 	1457472 	Conops vesicularis Linnaeus 1761 	good 	all.txt
7983060 	380104 	Consorophylax Schmid, 1955 	good 	all.txt
45774823 	10398181 	Contracaecum magnipapillatum 	good 	all.txt
47204578 	11687627 	Corizus imperialis Distant 1918 	good 	all.txt
133127461 	17912448 	Coronilla orientalis A.Jahn forma condensata 	good 	all.txt
48948824 	13404969 	Corticaria camerunensis Dajoz 1980 	good 	all.txt
38698339 	8485808 	Coscinodiscus curvatulus var. odontodiscus (Grun) Hust 	good 	all.txt
1776143 	681161 	Cosmisoma brullei Blackwelder, 1946 	good 	all.txt
51125684 	13575625 	Cossonus laevigatus Kuschel, 1958 	good 	all.txt
50923007 	8889967 	Crambus vulgivagellus Clemens 1860 	good 	all.txt
31805421 	4852033 	Cremanthodium ellisii var. ramosum (Y. Ling) Ling & S.W. Liu 	good 	all.txt
12796816 	5370334 	Cremesina Noyes & Hayat, 1984 	good 	all.txt
13535920 	5772123 	Crossopetalum parviflorum (Hemsl.) Lundell 	good 	all.txt
11745649 	4783348 	Crotalaria ramosissima Roxb. var. ramnadensis A.A.Ansari 	good 	all.txt
58003813 	468427 	Cryptops vanderplaetseni 	good 	all.txt
45079641 	1467080 	Culicoides jamnbacki 	good 	all.txt
55605681 	10569435 	Culicoides kurektshaichus 	good 	all.txt
58419928 	2350537 	Cuphophyllus niveus f. roseipes 	good 	all.txt
45858875 	10469576 	Cupido speciosa 	good 	all.txt
57577039 	6851999 	Cuscuta americana congesta 	good 	all.txt
73680491 	409027 	Cyathophorum Palisot de Beauvois 1804 	good 	all.txt
40092184 	8289189 	Cyclopterichthys amissus Vaillant 1888 sec. Eschmeyer 2004 	good 	all.txt
41749118 	6150780 	Cylindrokelupha xichouensis C. Chen & H. Sun 	good 	all.txt
46511486 	799569 	Cymatium femorale (Linnaeus 1758) 	good 	all.txt
73759073 	13296431 	Cymatodera brevicollis 	good 	all.txt
31299628 	4682210 	Cymindis purkynei Jedlicka, 1946 	good 	all.txt
51407351 	2601362 	Cyphelium cyathellum 	good 	all.txt
73800091 	2305355 	Cyphella muscicola var. inaequilatera (Schumach.) Fr. 	good 	all.txt
11335681 	4560717 	Cypricardia obesa Reeve, 1843 	good 	all.txt
39996449 	1423691 	Cyprinus carpio var. haematopterus Martens 1876 sec. Eschmeyer 2004 	good 	all.txt
73899679 	12499362 	Dactylopsis bathybates 	good 	all.txt
29653859 	1494170 	Dalmannia dorsalis (Fabricius, 1794 ) 	good 	all.txt
11836673 	268851 	Dasychira griseinubes Hampson, 1910 	good 	all.txt
56608100 	1541969 	Dasyhelea lineata 	good 	all.txt
136242522 	154630364 	Delicata gadjiana (Maillard) K. Krammer, 2003 	good 	all.txt
74039676 	4982812 	Deltopecten illawarrensis 	good 	all.txt
41690787 	9295811 	Dendrobium cyclopcnse J.J. Sm. 	good 	all.txt
39661733 	1291372 	Dendrobium taveuniense 	good 	all.txt
158294836 	3611813 	Dendrophoma casuarinicola Speg. 1911 	good 	all.txt
977266 	975050 	Derocalymma abyssinica Saussure & Zehntner, 1895 	good 	all.txt
1781642 	373568 	Desmiphora (desmiphora) albolineata Zajciw, 1974 	good 	all.txt
12094713 	152485 	Deudorix derona Smith, 1891 	good 	all.txt
42239850 	9586515 	Deyeuxia multiflora var. montevidensis P. Beauv. ex Nyman 	good 	all.txt
74179992 	19019132 	Dianthus verdagueri Sennen & Gonzalo 	good 	all.txt
1674840 	1670754 	Diaulomella australiensis Girault, 1913 	good 	all.txt
51343594 	3683713 	Dicaeoma xanthopodum 	good 	all.txt
56626646 	1437024 	Dichelacera (Dichelacera) callosa 	good 	all.txt
55936539 	10715611 	Dicranocentrus circulatus 	good 	all.txt
576675 	576603 	Dicranomyia tenella de Meijere, 1911 	good 	all.txt
44959828 	9906305 	Dicrurus modestus coracinus 	good 	all.txt
45853903 	10467631 	Dikelocephalus oweni 	good 	all.txt
15229699 	6719926 	Diphyllobothrium nihonkaiens 	good 	all.txt
2061200 	2058657 	Diplasterias luetkeni Perrier, 1891 	good 	all.txt
30345257 	1395148 	Dipodascus australiensis Arx & J. S. F. Barker 1978 	good 	all.txt
9217286 	3656418 	Discella rosea Lambotte & Fautrey 1896 	good 	all.txt
74480009 	4872754 	Distoma semiarmatus 	good 	all.txt
46640451 	11136016 	Dolichodoridae super nest - telotylenchus 	bad 	all.txt
57107556 	56105 	Dolichos bianoensis R. Wilczek subsp. bianoensis 	good 	all.txt
74529808 	4943160 	Dolophilus pulla McLachlan 1878 	good 	all.txt
15234565 	6720073 	Dortmanna syphilitica Kuntze 	good 	all.txt
30894857 	1922605 	Draba oreibata var. oreibata 	good 	all.txt
58359625 	6768779 	Draba trachseli 	good 	all.txt
58474568 	4802261 	Dracocephalum lancifolium 	good 	all.txt
5132573 	570795 	Draconarius abbreviatus Dankittipakul & X.P. Wang, 2003 	good 	all.txt
74589188 	560163 	Draconarius coreanus (Paik et Yaginuma 1969) 	good 	all.txt
5177522 	388348 	Drepanojana Aurivillius, 1893 	good 	all.txt
74639301 	11748526 	Drupadia scaeva melisa 	good 	all.txt
74729460 	681736 	Eburia mutica Schaeffer 1908 	good 	all.txt
48627574 	352606 	Echidna (Tachyglosus) 	good 	all.txt
12209521 	5042660 	Ecnomiella Mosely, 1935 	good 	all.txt
22572077 	4535542 	Ectinosoma litorale (Noodt), 1958 	good 	all.txt
74799701 	13307274 	Ectyomyxilla hanitschi 	good 	all.txt
54664429 	10249301 	Eimerisaurus graumanni 	good 	all.txt
133117747 	2144828 	Eleocharis acuminata Boeckeler var. tenerrima 	good 	all.txt
56873356 	9556759 	Eleocharis intermedia (Muhl.) Schult. fo. intermedia 	good 	all.txt
47631669 	12107723 	Eletica lydenburgiana 	good 	all.txt
142960112 	19153297 	Elphidium incertum var. lene Cushman & McCulloch, 1940 	good 	all.txt
30444475 	1650573 	Emys biguttata SAY 1824 	good 	all.txt
991616 	989405 	Encoptolophus pallidus Bruner, L., 1893 	good 	all.txt
154035823 	154999148 	Enterobacteriaceae bacterium symbiont of Coccidae 	good 	all.txt
9272110 	3693227 	Entoloma umbilicatum Dennis 1953 	good 	all.txt
8270183 	357419 	Epidendrum sp. KMC1998 	good 	all.txt
75100251 	12108126 	Epilachna continentalis 	good 	all.txt
52479067 	1361063 	Episclerotium sclerotiorum 	good 	all.txt
75149023 	1040645 	Epixanthis rostrifera Fairmaire 1901 	good 	all.txt
159164525 	2529121 	Eptesicus furinalis furinalis (d'Orbigny, 1847) 	good 	all.txt
38644466 	2776028 	Erigeron acris subsp. debilis (A. Gray) Piper 	good 	all.txt
1205706 	1203433 	Erigeron mihianus S.F.Blake 	good 	all.txt
7900289 	2772396 	Eriogonum piperi Greene 	good 	all.txt
56637603 	577389 	Erioptera (Erioptera) himalayae 	good 	all.txt
46588403 	1120434 	Erodiscus gryphus Boheman 1843 	good 	all.txt
75279302 	12075439 	Erwinlindneria eos 	good 	all.txt
57004772 	5061909 	Eryngium humile Cav. var. stellatum (Mutis) Hieron. 	good 	all.txt
5039936 	2538832 	Erythraeoidea Robineau-Desvoidy, 1828 	good 	all.txt
31086442 	822343 	Euaspis erythros 	good 	all.txt
8718867 	489595 	Eucalyptus phoenicea 	good 	all.txt
48463077 	12928760 	Eucamptognathus lesnei 	good 	all.txt
55877955 	10977597 	Euconnus allocolomboanus 	good 	all.txt
75389399 	1005355 	Eucriotettix exsertus (Bolivar, I. 1902) 	good 	all.txt
11130808 	4437564 	Eulitoma nitens Laseron, 1955 	good 	all.txt
1292440 	1290220 	Eulophia tenella Rchb.f. 	good 	all.txt
75458988 	7067699 	Eumeces quinquelineatus Japonicus Peters 1864 	good 	all.txt
57235804 	2046135 	Eupatorium sabeanum 	good 	all.txt
48755422 	2824019 	Euphasia (?) compta 	bad 	all.txt
10069680 	1332969 	Euphorbia palmeri Engelm. ex S. Watson, 1880 	good 	all.txt
56297470 	2288849 	Euphorbia stenomeres 	good 	all.txt
13289556 	5642271 	Euphrasia calvescens Beck 	good 	all.txt
141672429 	2845212 	Euphydryas editha mattooni Austin & Murphy, 1998 	good 	all.txt
46311272 	972245 	Euphyllodromia jugata 	good 	all.txt
47875962 	12349288 	Euproctis obscura Moore 	good 	all.txt
53785781 	4823107 	Europosphaera Verhoeff 1944 	good 	all.txt
75588979 	19277928 	Eurycypris pubens 	good 	all.txt
9987414 	412624 	Eustigmatos Hibberd 1981 	good 	all.txt
15489597 	6866906 	Euxoa (Euxoa) malickyi Varga, 1990 	good 	all.txt
51195709 	13625550 	Exometaeca Watson 1893 	good 	all.txt
45930955 	10536634 	Falklandella obtusa 	good 	all.txt
51335498 	6478802 	Favolus sarasini 	good 	all.txt
46200739 	10607708 	Felis (Noctofelis) wiedi 	good 	all.txt
2239642 	2236651 	Festuca abyssinica var. acuta Rendle 	good 	all.txt
75779096 	1379386 	Fibricium subcarneum Y. Hayashi 	good 	all.txt
57517520 	6569403 	Ficus platypoda leichhardtii 	good 	all.txt
11885420 	4284756 	Ficus tuerckheimii Standl. 	good 	all.txt
12418097 	5155449 	Filholornis Milne-Edwards, 1892 	good 	all.txt
12370914 	1362360 	Fistulinella conica (Ravenel) Pegler & T.W.K. Young, 1981 	good 	all.txt
75830033 	19323138 	Flavoparmelia haysonii 	good 	all.txt
12546964 	5231103 	Flemingia phursia Buch.-Ham. ex Wall. 	good 	all.txt
50844749 	6152186 	Floresomys 	good 	all.txt
13618104 	1205744 	Foliatrotus elephas Capener, 1953b:, 121 [n. sp.] 	bad 	all.txt
48246025 	521888 	Formicencyrtus thoreauini Girault 1916 	good 	all.txt
39684554 	4064509 	Formosina australis 	good 	all.txt
41992170 	3266092 	Frullania magellanica F. Weber & Nees 	good 	all.txt
159795973 	5940977 	Fugosia cuneata Bentham 	good 	all.txt
48724036 	13188088 	Fusus propinquue (Alder ) 	good 	all.txt
75968850 	12794733 	Galasymbolus myops 	good 	all.txt
1625070 	1622351 	Galedupa coriacea Prain apud King 	good 	all.txt
9736599 	2506040 	Gallerucidiina CHAUDOIR 1872 	good 	all.txt
154176766 	358218 	Gardenia sp. 3 Chaveerach 812 	bad 	all.txt
57447908 	5355281 	Geissanthus cogolloi 	good 	all.txt
8352302 	414050 	Geitlerinema sp. CR109510-2 	bad 	all.txt
76060137 	6580207 	Gelechia rebeliella Hauder 1917 	good 	all.txt
44258754 	1912685 	Gentianella crinita Bercht. & J.Presl 	good 	all.txt
55473821 	222664 	Gerbathodes paupera 	good 	all.txt
48566196 	13030941 	Glandina sulcifera Martens 1891 	good 	all.txt
136221018 	154620422 	Glaucilla briarea Bergh, 1860 	good 	all.txt
47747870 	12225377 	Glenodinium denticulatum 	good 	all.txt
47891441 	12366626 	Globoro perforataminuta Hussey 1949 	good 	all.txt
28524237 	775102 	Glyptelasma rectum 	good 	all.txt
1103200 	1100784 	Gnathotrichoides sulcatus Blackman , 1931b 	good 	all.txt
76290616 	2353795 	Golovinia gephyropaga (Drechsler) Mekht. 	good 	all.txt
15468939 	6852251 	Gomphia polita C.Presl 	good 	all.txt
11568 	11563 	Gomphonema acuminatum f. malayensis Hustedt 	good 	all.txt
2426389 	2423160 	Gonorhynchus gonorhynchus (Linnaeus, 1766) 	good 	all.txt
9752375 	4015217 	Gontyaccudus Frieser 1980 	good 	all.txt
48655077 	13118295 	Gonyleptes uncinatus Sorensen 1880 	good 	all.txt
10127723 	1307087 	Goodyera henryi Rolfe, 1896 	good 	all.txt
76358862 	19413383 	Gossia vieillardii (Brongn. & Gris) N.Snow 	good 	all.txt
76399258 	1498170 	Graphomya luteiventris Malloch 1925 	good 	all.txt
76448853 	466139 	Guatteria meliodora R. E. Fries 	good 	all.txt
39313924 	329788 	Gymnostomum lanceolatum Cano, Ros & J. Guerra 	good 	all.txt
51754789 	5264370 	Habruprionovolva manifesta 	good 	all.txt
39887698 	1969615 	Hadrogryllacris limbata 	good 	all.txt
29305750 	330974 	Haemaphysalis hoodi 	good 	all.txt
76559626 	1438159 	Haematopota avida Speiser 1910 	good 	all.txt
47782502 	4070360 	Haplochila End. 	good 	all.txt
54675626 	10257153 	Harpalus suchebaatori 	good 	all.txt
76710103 	2069468 	Hedyotis parvula (A. Gray ) Fosberg 	good 	all.txt
975402 	973187 	Helgaia petrai Lopes & de Oliveira, 2002 	good 	all.txt
76750131 	1266500 	Heliconia nigripraefixa Dodson & A. Gentry 	good 	all.txt
56337113 	121665 	Heliconius adonis 	good 	all.txt
209310 	209014 	Helicoverpa afra Hardwick 1965 	good 	all.txt
9777102 	4040831 	Hemicera caudata Gebien H 1913 	good 	all.txt
46790548 	11278942 	Hemsiella helgae Vannier, Racheboeuf & Benedetto 1995 	good 	all.txt
684933 	682782 	Hephaestion flavicornis Philippi F. & Philippi R., 1864 	good 	all.txt
119783158 	336091 	Heptageniidae sp. BOLD:AAC9882 	bad 	all.txt
47841107 	12316462 	Herophydrus descarpentriesi Pesch. 	good 	all.txt
589980 	589907 	Heteragrion dorsale Selys, 1862 	good 	all.txt
41196752 	9211426 	Heterocerus breviusculus R. Charpentier, 1962 	good 	all.txt
45309769 	6687495 	Heterorthis Hall & Clarke 1892 	good 	all.txt
77060764 	1356760 	Hillia illustris (Vellozo) K. Schumann 	good 	all.txt
57714648 	9345792 	Hirculus maximowiczii 	good 	all.txt
48498991 	12966375 	Holochila purpurea 	good 	all.txt
47334140 	11816242 	Holopogon kiritshenkoi Lehr 1972 	good 	all.txt
57607639 	1338898 	Homoranthus floydii 	good 	all.txt
58210280 	2241195 	Hordeum pusillum var. pubens 	good 	all.txt
46001138 	10597393 	Hormurus asiaticus 	good 	all.txt
159895073 	43163199 	Hoya apoensis 	good 	all.txt
14087137 	6082687 	Hoya australis R.Br. ex J.Traill subsp. rupicola (K.Hill) P.I.Forst. & Liddle 	good 	all.txt
77238839 	19591999 	Hyalina borbonica Mel 	good 	all.txt
47346051 	2733038 	Hydrobaenus dorenus Roback 1957 	good 	all.txt
12424993 	1467630 	Hydrobaenus pilipes Malloch, 1915 	good 	all.txt
132258123 	6558343 	Hydrocotyle quinqueloba Urb. forma palacea 	good 	all.txt
47002190 	1930041 	Hyla rubicundula Reinhardt & Luetken 1862 	good 	all.txt
159546521 	3322166 	Hymenophyllum rugosum C. Chr. &amp; Skottsberg 	good 	all.txt
41630547 	2241493 	Hyparrhenia pilosissima (Hack.) J.G. Anderson 	good 	all.txt
46103181 	2973166 	Hyperamoeba Seravin & Goodkov 1982 	good 	all.txt
39703 	39554 	Hypericicoccus hyperici (Ferris, 1955) 	good 	all.txt
4971191 	337110 	Hypochilidae Marx, 1888 	good 	all.txt
48787200 	13248631 	Hypochroma varicoloraria 	good 	all.txt
28294751 	379632 	Hypoponera MG077 	bad 	all.txt
30476779 	974712 	Hyporhicnoda carinata (Biolley 1900) 	good 	all.txt
31384139 	7860875 	Hysterosia temerana (Busck) 	good 	all.txt
1811729 	372826 	Ichthyodes (orinoeme) maculicollis Breuning, 1960 	good 	all.txt
51798543 	2008114 	Icius davidi Wesolowska, 1981 	good 	all.txt
8069263 	1400522 	Ictalurus balsanus (Jordan and Snyder, 1899) 	good 	all.txt
51013473 	1891611 	Icterus graduacauda auduboni 	good 	all.txt
58349250 	5423367 	Impatiens purpureocoerulea 	good 	all.txt
8886137 	2926265 	Incurvaria cf. masculella 10FE01 	bad 	all.txt
77549599 	1534435 	Incurviseta wilmoti Malloch 1927 	good 	all.txt
22671661 	348958 	Inermisia Rifai, 1968 	good 	all.txt
154343444 	None 	Influenza A virus (A/Cologne/INS3_686/2011(H1N1)) 	bad 	all.txt
8819744 	None 	Influenza A virus (A/Egypt/N14648/2009(H1N1)) 	bad 	all.txt
8744216 	None 	Influenza A virus (A/Milan/25/2007(H1N1)) 	bad 	all.txt
8657940 	None 	Influenza A virus (A/SAITAMA/61/2006(H3N2)) 	bad 	all.txt
9044957 	None 	Influenza A virus (A/Wellington/4/1985(H3N2)) 	bad 	all.txt
8757669 	None 	Influenza A virus (A/chicken/Shandong/2h/2001(H9N2)) 	bad 	all.txt
8553802 	None 	Influenza A virus (A/chicken/Vietnam/486A/2004(H5N1)) 	bad 	all.txt
47327169 	11807684 	Inoceramus pseudosteinmanni Thomson & Willey 1972 	good 	all.txt
77579850 	2318329 	Inocybe haemacta var. rubra Rea 	good 	all.txt
14986263 	4394980 	Ismaila robusta Haumayr & Schroedl, 2003 	good 	all.txt
9725518 	3991234 	Isoentomon bornemisszai Tuxen 1967 	good 	all.txt
48466506 	358247 	Isotoma var. tenebricola 	good 	all.txt
13447855 	1649753 	Jacaretinga punctulatus Spix, 1825 	good 	all.txt
13918471 	5991967 	Jacksonia densiflora var. densiflora Lindl. 	good 	all.txt
388030 	387970 	Jamaicoecia 	good 	all.txt
48796105 	6571502 	Jassus (Deltocephalus) quadrivittatus 	good 	all.txt
48431592 	12898808 	Jassus alticola 	good 	all.txt
8119961 	429826 	Jornadia Wallwork & Weems, 1984 	good 	all.txt
38755790 	1645787 	Juncus greenei Oakes & Tuck. var. vaseyi (Engelm.) B. Boivin 	good 	all.txt
57017075 	9265363 	Jussiaea stuckertii 	good 	all.txt
28894441 	1012507 	Ketapangia regulifera (Meyrick 1933) 	good 	all.txt
133289871 	12596951 	Kirkbya clarocarinata Knight 1928 	good 	all.txt
7873771 	729398 	Kleptochthonius (Chamberlinochthonius) myopius Malcolm and J. C. Chamberlin, 1961 	good 	all.txt
45929664 	10535928 	Koneprusia subterarmata (Barrande 1846) 	good 	all.txt
47254971 	11737382 	Kosmoceras (Spinikosmoceras) pollux Reinecke 1929 	good 	all.txt
2407408 	2404323 	Labrus fulvus Linnaeus, 1758 	good 	all.txt
32570031 	5325069 	Ladora Masner & Huggert 1979 	good 	all.txt
48621979 	13087253 	Languria divisa 	good 	all.txt
15368613 	3186582 	Lasjia hildebrandii (Steenis) P.H.Weston & A.R.Mast 	good 	all.txt
32937298 	8318846 	Lates brevior 	good 	all.txt
78080351 	6459584 	Lathridius denticulata 	good 	all.txt
78100179 	19745611 	Lauria cheilagona Lowe 	good 	all.txt
619542 	617367 	Lecane paxiana Hauer, 1940 	good 	all.txt
32576739 	4336932 	Lecithodinium 	good 	all.txt
78239209 	1924568 	Lepidium pratense Serres ex Billot 	good 	all.txt
8903862 	332112 	Lepidoptera sp. BOLD:AAH6231 	good 	all.txt
14729023 	2314772 	Lepiota olivaceobrunnea P.D. Orton, 1988 	good 	all.txt
13706736 	3991553 	Lepismodes Newman, 1863 	good 	all.txt
5067822 	1047139 	Lepraria diffusa (J.R.Laundon) Kukwa, 2002 	good 	all.txt
46475484 	10976436 	Leptepania lantanensis Hayashi 1982 	good 	all.txt
48537696 	1928821 	Leptodactylus prognathus Blgr. 	good 	all.txt
14159487 	3576045 	Leptogium californicum var. platynum Tuck. 	good 	all.txt
8328504 	1396534 	Leptosphaeria maculans Tox+/A group 	good 	all.txt
54382166 	2737137 	Leria nebulosa Coquillett 	good 	all.txt
9366783 	3762327 	Lethagrium multipartitum (Nyl.) Kremp. 1861 	good 	all.txt
143390243 	65189971 	Leucauge granulata subsp. granulata 	good 	all.txt
45898994 	10507493 	Leydigia acanthocercoides denticulatus Chen & Wang 1992 	good 	all.txt
49133065 	17321777 	Libellula sallaei Selys, 1868 	good 	all.txt
1896657 	1890321 	Limnephilus despectus Walker, 1852 	good 	all.txt
1447424 	1445156 	Limosina longipennis (Duda, 1925) 	good 	all.txt
57558381 	2051631 	Linochilus jodopappus 	good 	all.txt
47448829 	11927325 	Linograptus scanicus parascanicus 	good 	all.txt
47214455 	11697457 	Liomela relucens 	good 	all.txt
50905559 	1689434 	Liriope scutigera McCrady 	good 	all.txt
39605002 	4235382 	Lisianthus laxiflorus 	good 	all.txt
40067764 	727524 	Lispinodes explicandus Sharp 1880 	good 	all.txt
159958833 	5493851 	Lithospermum leucophlaeum Schweinf ex C. B. Cl. 	good 	all.txt
13678688 	1576924 	Lithothamnion lenormandii forma squamulosum (Foslie) Foslie 	good 	all.txt
45401201 	446347 	Litoleptis Chillcott 1963 	good 	all.txt
1099539 	1096391 	Loborhynchus maxillosus Sturm , 1826 	good 	all.txt
31275601 	5374153 	Longitarsus minimus Kutschera, 1864 	good 	all.txt
1608960 	1602947 	Lotus diffusus (A.Gray)A.Heller 	good 	all.txt
156472782 	153344 	Loxura atymnus (Stoll, [1782]) 	good 	all.txt
12588584 	5252405 	Luederwaldtinia latistriatus Luederwaldt, 1935 	good 	all.txt
39924850 	2386000 	Lutodeira (Chanos) mossambicus Peters 1852 	good 	all.txt
47200300 	38222 	Lutzomyia quechua Martins, Evangelista da Silva & Llanos Z. 1975 	good 	all.txt
48424688 	12890807 	Lycaena argiades depuncta 	good 	all.txt
13707594 	157260 	Lycaena trita Swinhoe, 1919 	good 	all.txt
13836414 	5943199 	Lycium spinulosum var. parvifolium Miers 	good 	all.txt
159535616 	19877373 	Lycopodium australe Willd. 	good 	all.txt
114437096 	271581 	Lymantria fumida NPV 	bad 	all.txt
13267854 	3798428 	Lyophyllum bonii Contu 	good 	all.txt
45320093 	5590267 	Lythophyllum Wedekind 1925 	good 	all.txt
58233783 	2073906 	Mabea taquari var. genuina 	good 	all.txt
2077019 	2074362 	Machaonia littoralis Britton 	good 	all.txt
30096666 	325904 	Macromitrium argutum Hampe 	good 	all.txt
324381 	324362 	Macromitrium perfragile E. B. Bartram, 1952 	good 	all.txt
53613555 	5162988 	Macrurites 	good 	all.txt
1331673 	1329454 	Mallotus glabriusculus (Kurz) Pax & K.Hoffm. 	good 	all.txt
40265250 	5661051 	Mandrillus leucophaeus ssp. mundamensis (Hilzheimer, 1906) 	good 	all.txt
46611219 	4150751 	Mappates Rangnekar 	good 	all.txt
115040165 	10389690 	Marimermis maritima Rubzov & Platonova, 1974 	good 	all.txt
52776470 	12523 	Marssoniella marssonii 	good 	all.txt
56753534 	2271312 	Martinezia acanthophylla 	good 	all.txt
2080471 	2078055 	Masdevallia polyantha Lindl. 	good 	all.txt
15374832 	2319326 	Massospora uvella (Krass.) Jacz., 1931 	good 	all.txt
56695058 	2786810 	Matricaria maritima L. var. nana (Hook.) Boivin 	good 	all.txt
23271549 	6728508 	Mecas saturnina Phillips, Randolph & Teetes, 1973 	good 	all.txt
45850590 	1095258 	Mechistocerus interocularis 	good 	all.txt
48750874 	13215754 	Mecometopus laticinctus 	good 	all.txt
156512324 	155201839 	Melambia rishwani 	good 	all.txt
87661 	87588 	Meleonoma psammota Meyrick 1915 	good 	all.txt
141452734 	13624757 	Melitaea didyma walteri Bryk, 1940 	good 	all.txt
48407828 	12876642 	Melitoea oetherie var. perlinii 	good 	all.txt
12299513 	5092860 	Melochia sorocadensis K.Schum. 	good 	all.txt
58598076 	6089560 	Meniscium handroi 	good 	all.txt
53617183 	14872699 	Menopetalonema 	good 	all.txt
14477428 	6300811 	Mentha seriata A.Kern. ex Heinr.Braun 	good 	all.txt
48568483 	2581133 	Mesacanthus Traq. 	good 	all.txt
48596728 	13060078 	Mesoleptus perditus 	good 	all.txt
54193787 	4359811 	Mesoplecia oleynikovi Kovalev 	good 	all.txt
46674907 	11168334 	Mesosimoceras teres (Neumayr ) 	good 	all.txt
53618089 	4822511 	Metafungia 	good 	all.txt
79509769 	2007644 	Metaphidippus inflatus F. O. P.-Cambridge 1901 	good 	all.txt
118979656 	13565395 	Metaxycera donckieri Pic, 1932 	good 	all.txt
44715646 	2124797 	Metrosideros pubescens Dum.Cours. 	good 	all.txt
79559073 	4531503 	Micantapex profundis 	good 	all.txt
53623717 	5603573 	Microchondrus 	good 	all.txt
47831539 	428668 	Micropora sp. 	good 	all.txt
9690210 	725057 	Micropygia schomburgkii (Schomburgk) 1848 	good 	all.txt
47493140 	399663 	Microsania sp. 	good 	all.txt
1895032 	1888701 	Microvelia incerta Kirby, 1890 	good 	all.txt
79700268 	5495778 	Mimetes hottentotica Phillips & Hutchinson 	good 	all.txt
79708860 	12988612 	Mimogonodes constricta 	good 	all.txt
108264495 	1917156 	Mimulus guttatus var. puberulus (Greene ex Rydb.) A.L.Grant 	good 	all.txt
29245844 	3042053 	Mimulus nanus var. jepsonii (A.L.Grant) D.M.Thomps. 	good 	all.txt
1557099 	1554794 	Minilimosina pujadei Carles-Tolra, 2001 	good 	all.txt
79780898 	20051611 	Modiolus tumbegensis P & O 	good 	all.txt
52095577 	581251 	Molophilus harrisoni 	good 	all.txt
1595994 	41734 	Mombasinia pulcherrimus De Lotto, 1964 	good 	all.txt
15205456 	6701412 	Monipsis Raf. 	good 	all.txt
54336019 	1514573 	Monohelea hyalinipennis Clastrier 	good 	all.txt
46234175 	114896 	Morpho saturna 	good 	all.txt
53626485 	3548570 	Morularia Bruyne 1889 	good 	all.txt
54511422 	2245844 	Muhlenbergia mexicana var. filiformis Vasey, 1883 	good 	all.txt
79930786 	3909185 	Munbya Boissier 1849 	good 	all.txt
41730409 	1349563 	Mussaenda mollissima C. Y. Wu in Hsue & H. Wu 	good 	all.txt
8032612 	465507 	Myatelemus Reinhard, 1967 	good 	all.txt
10975954 	609950 	Mycale (Oxymycale) intermedia (Schmidt, 1874) 	good 	all.txt
46879003 	1472020 	Mycetophila devia Plassmann & Schacht 1999 	good 	all.txt
154270869 	634268 	Mycobacterium tuberculosis MAL010088 	good 	all.txt
80030537 	794447 	Myochrous pauxillus Schaeffer 1934 	good 	all.txt
52571987 	2328837 	Naevia rehmii 	good 	all.txt
156633701 	4981998 	Nannopithex zuccolae Godinot et al. 1992 	good 	all.txt
23052213 	4600794 	Nanocochlea parva Ponder & Clark, 1993 	good 	all.txt
9575566 	1282728 	Narcissus tazetta subsp. aureus (Loisel.) Baker 	good 	all.txt
80159040 	768778 	Nasutitermes pictus Light 1933 	good 	all.txt
10149498 	2683283 	Navicula pupula var. pupula 	good 	all.txt
10149780 	17965 	Navicula trochus 	good 	all.txt
28245757 	343038 	Naviculadicta H. Lange-Bertalot, 1994 	good 	all.txt
80188881 	1013512 	Neagolius schlumbergeri consobrinus (K. Daniel 1900) 	good 	all.txt
13456159 	3795561 	Nectriella zingiberis var. zingiberis F. Stevens & Atienza 	good 	all.txt
8236094 	2891518 	Nematanthus hirsutus 	good 	all.txt
46159689 	10739137 	Neobatrachus wilsorei 	good 	all.txt
9838082 	440348 	Neochauliodes Van der Weele 1909 	good 	all.txt
14155673 	6120657 	Neodimorphoceratidae Furnish & Knapp, 1966 	good 	all.txt
80280337 	684346 	Neoeutrypanus mutilatus Berkov & Tavakilian 1999 	good 	all.txt
12728662 	4083936 	Neolophus Walsingham, 1887 	good 	all.txt
